Object,Time Step,Instance ID,Coordinates,Wireless Delay,Num Users
MonitoredBaseStation_1,755,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,755,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,755,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,755,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,756,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,756,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,756,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,756,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,757,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,757,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,757,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,757,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,758,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,758,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,758,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,758,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,759,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,759,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,759,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,759,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,760,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,760,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,760,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,760,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,761,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,761,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,761,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,761,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,762,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,762,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,762,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,762,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,763,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,763,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,763,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,763,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,764,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,764,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,764,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,764,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,765,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,765,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,765,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,765,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,766,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,766,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,766,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,766,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,767,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,767,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,767,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,767,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,768,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,768,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,768,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,768,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,769,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,769,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,769,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,769,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,770,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,770,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,770,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,770,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,771,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,771,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,771,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,771,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,772,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,772,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,772,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,772,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,773,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,773,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,773,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,773,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,774,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,774,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,774,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,774,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,775,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,775,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,775,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,775,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,776,1,"[0, 0]",5.0,10
MonitoredBaseStation_2,776,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,776,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,776,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,777,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,777,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,777,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,777,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,778,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,778,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,778,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,778,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,779,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,779,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,779,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,779,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,780,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,780,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,780,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,780,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,781,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,781,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,781,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,781,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,782,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,782,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,782,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,782,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,783,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,783,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,783,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,783,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,784,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,784,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,784,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,784,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,785,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,785,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,785,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,785,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,786,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,786,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,786,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,786,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,787,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,787,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,787,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,787,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,788,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,788,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,788,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,788,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,789,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,789,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,789,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,789,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,790,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,790,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,790,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,790,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,791,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,791,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,791,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,791,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,792,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,792,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,792,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,792,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,793,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,793,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,793,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,793,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,794,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,794,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,794,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,794,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,795,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,795,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,795,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,795,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,796,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,796,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,796,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,796,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,797,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,797,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,797,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,797,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,798,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,798,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,798,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,798,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,799,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,799,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,799,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,799,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,800,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,800,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,800,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,800,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,801,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,801,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,801,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,801,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,802,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,802,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,802,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,802,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,803,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,803,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,803,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,803,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,804,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,804,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,804,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,804,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,805,1,"[0, 0]",5.0,9
MonitoredBaseStation_2,805,2,"[250, 0]",5.0,15
MonitoredBaseStation_3,805,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,805,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,806,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,806,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,806,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,806,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,807,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,807,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,807,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,807,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,808,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,808,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,808,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,808,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,809,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,809,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,809,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,809,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,810,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,810,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,810,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,810,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,811,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,811,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,811,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,811,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,812,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,812,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,812,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,812,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,813,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,813,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,813,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,813,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,814,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,814,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,814,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,814,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,815,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,815,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,815,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,815,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,816,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,816,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,816,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,816,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,817,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,817,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,817,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,817,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,818,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,818,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,818,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,818,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,819,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,819,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,819,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,819,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,820,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,820,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,820,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,820,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,821,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,821,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,821,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,821,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,822,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,822,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,822,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,822,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,823,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,823,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,823,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,823,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,824,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,824,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,824,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,824,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,825,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,825,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,825,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,825,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,826,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,826,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,826,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,826,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,827,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,827,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,827,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,827,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,828,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,828,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,828,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,828,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,829,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,829,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,829,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,829,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,830,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,830,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,830,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,830,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,831,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,831,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,831,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,831,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,832,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,832,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,832,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,832,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,833,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,833,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,833,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,833,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,834,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,834,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,834,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,834,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,835,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,835,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,835,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,835,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,836,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,836,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,836,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,836,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,837,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,837,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,837,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,837,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,838,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,838,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,838,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,838,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,839,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,839,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,839,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,839,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,840,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,840,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,840,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,840,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,841,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,841,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,841,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,841,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,842,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,842,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,842,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,842,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,843,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,843,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,843,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,843,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,844,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,844,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,844,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,844,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,845,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,845,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,845,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,845,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,846,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,846,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,846,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,846,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,847,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,847,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,847,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,847,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,848,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,848,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,848,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,848,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,849,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,849,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,849,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,849,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,850,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,850,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,850,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,850,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,851,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,851,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,851,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,851,4,"[750, 0]",5.0,6
MonitoredBaseStation_1,852,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,852,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,852,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,852,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,853,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,853,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,853,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,853,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,854,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,854,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,854,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,854,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,855,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,855,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,855,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,855,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,856,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,856,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,856,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,856,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,857,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,857,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,857,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,857,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,858,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,858,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,858,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,858,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,859,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,859,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,859,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,859,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,860,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,860,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,860,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,860,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,861,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,861,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,861,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,861,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,862,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,862,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,862,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,862,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,863,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,863,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,863,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,863,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,864,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,864,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,864,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,864,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,865,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,865,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,865,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,865,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,866,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,866,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,866,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,866,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,867,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,867,2,"[250, 0]",5.0,18
