Object,Time Step,Instance ID,Name,Layer,Coordinates,CPU,RAM,Disk,Request Load,CPU Util,Energy,Total Requests,Avg Delay,Avg Net Delay,Avg Proc Delay
FogServer_3,34,3,Fog-3,fog,"[500, 0]",8000,64000,100000,335075,1.0,167.5374999999997,589,5.003555549660439,5.0,0.0035555496604409782
FogServer_4,34,4,Fog-4,fog,"[750, 0]",8000,64000,100000,218383,1.0,109.1915,416,5.0032809945913455,5.0,0.003280994591345744
FogServer_1,35,1,Fog-1,fog,"[0, 0]",8000,64000,100000,52761,1.0,26.3805,95,5.003471118421051,5.0,0.0034711184210521988
FogServer_2,35,2,Fog-2,fog,"[250, 0]",8000,64000,100000,258423,1.0,129.21149999999997,480,5.003364882812504,5.0,0.003364882812499583
FogServer_3,35,3,Fog-3,fog,"[500, 0]",8000,64000,100000,343323,1.0,171.66149999999976,606,5.003540872524749,5.0,0.0035408725247520288
FogServer_4,35,4,Fog-4,fog,"[750, 0]",8000,64000,100000,225113,1.0,112.55650000000003,429,5.00327961829837,5.0,0.0032796182983678883
FogServer_1,36,1,Fog-1,fog,"[0, 0]",8000,64000,100000,54796,1.0,27.398000000000003,99,5.003459343434342,5.0,0.0034593434343430035
FogServer_2,36,2,Fog-2,fog,"[250, 0]",8000,64000,100000,266329,1.0,133.16449999999995,494,5.00336954706478,5.0,0.003369547064776909
FogServer_3,36,3,Fog-3,fog,"[500, 0]",8000,64000,100000,351804,1.0,175.90199999999982,622,5.003535008038582,5.0,0.003535008038584765
FogServer_4,36,4,Fog-4,fog,"[750, 0]",8000,64000,100000,231857,1.0,115.92850000000004,441,5.003285955215421,5.0,0.0032859552154190902
FogServer_1,37,1,Fog-1,fog,"[0, 0]",8000,64000,100000,56858,1.0,28.429,104,5.003416947115382,5.0,0.0034169471153841897
FogServer_2,37,2,Fog-2,fog,"[250, 0]",8000,64000,100000,271947,1.0,135.97349999999997,505,5.003365680693073,5.0,0.0033656806930688885
FogServer_3,37,3,Fog-3,fog,"[500, 0]",8000,64000,100000,360536,1.0,180.26799999999983,640,5.003520859374996,5.0,0.003520859374999558
FogServer_4,37,4,Fog-4,fog,"[750, 0]",8000,64000,100000,239811,1.0,119.90550000000002,454,5.003301362885466,5.0,0.0033013628854621424
FogServer_1,38,1,Fog-1,fog,"[0, 0]",8000,64000,100000,59353,1.0,29.676499999999997,108,5.00343478009259,5.0,0.003434780092592165
FogServer_2,38,2,Fog-2,fog,"[250, 0]",8000,64000,100000,278373,1.0,139.1865,516,5.003371765988376,5.0,0.0033717659883716737
FogServer_3,38,3,Fog-3,fog,"[500, 0]",8000,64000,100000,371092,1.0,185.54599999999982,658,5.003524810030392,5.0,0.0035248100303946948
FogServer_4,38,4,Fog-4,fog,"[750, 0]",8000,64000,100000,246626,1.0,123.31300000000002,466,5.003307752145926,5.0,0.003307752145922334
FogServer_1,39,1,Fog-1,fog,"[0, 0]",8000,64000,100000,61697,1.0,30.848499999999998,113,5.003412444690263,5.0,0.003412444690265062
FogServer_2,39,2,Fog-2,fog,"[250, 0]",8000,64000,100000,285730,1.0,142.86500000000004,528,5.003382220643943,5.0,0.0033822206439389733
FogServer_3,39,3,Fog-3,fog,"[500, 0]",8000,64000,100000,381487,1.0,190.74349999999984,676,5.003527061760352,5.0,0.003527061760354588
FogServer_4,39,4,Fog-4,fog,"[750, 0]",8000,64000,100000,253014,1.0,126.507,478,5.003308237447703,5.0,0.003308237447698332
FogServer_1,40,1,Fog-1,fog,"[0, 0]",8000,64000,100000,63758,1.0,31.878999999999998,117,5.003405876068374,5.0,0.003405876068375644
FogServer_2,40,2,Fog-2,fog,"[250, 0]",8000,64000,100000,292533,1.0,146.2665,542,5.003373304889303,5.0,0.003373304889298474
FogServer_3,40,3,Fog-3,fog,"[500, 0]",8000,64000,100000,391867,1.0,195.93349999999978,693,5.003534154040401,5.0,0.0035341540404035983
FogServer_4,40,4,Fog-4,fog,"[750, 0]",8000,64000,100000,260481,1.0,130.24050000000005,490,5.003322461734697,5.0,0.0033224617346934633
FogServer_1,41,1,Fog-1,fog,"[0, 0]",8000,64000,100000,64574,1.0,32.287,121,5.0033354338842955,5.0,0.0033354338842971052
FogServer_2,41,2,Fog-2,fog,"[250, 0]",8000,64000,100000,300273,1.0,150.1365,556,5.003375370953241,5.0,0.003375370953236991
FogServer_3,41,3,Fog-3,fog,"[500, 0]",8000,64000,100000,401969,1.0,200.9844999999997,710,5.003538459507039,5.0,0.003538459507041811
FogServer_4,41,4,Fog-4,fog,"[750, 0]",8000,64000,100000,267116,1.0,133.55800000000008,502,5.003325647410364,5.0,0.0033256474103581513
FogServer_1,42,1,Fog-1,fog,"[0, 0]",8000,64000,100000,67259,1.0,33.62950000000001,125,5.003362949999997,5.0,0.003362949999999582
FogServer_2,42,2,Fog-2,fog,"[250, 0]",8000,64000,100000,308730,1.0,154.36499999999998,570,5.003385197368425,5.0,0.0033851973684206325
FogServer_3,42,3,Fog-3,fog,"[500, 0]",8000,64000,100000,412506,1.0,206.25299999999967,728,5.003541432005491,5.0,0.0035414320054940624
FogServer_4,42,4,Fog-4,fog,"[750, 0]",8000,64000,100000,273624,1.0,136.81200000000007,513,5.003333625730998,5.0,0.0033336257309937367
FogServer_1,43,1,Fog-1,fog,"[0, 0]",8000,64000,100000,68280,1.0,34.14,129,5.003308139534881,5.0,0.00330813953488331
FogServer_2,43,2,Fog-2,fog,"[250, 0]",8000,64000,100000,314738,1.0,157.36899999999994,583,5.003374120926247,5.0,0.0033741209262431486
FogServer_3,43,3,Fog-3,fog,"[500, 0]",8000,64000,100000,422083,1.0,211.04149999999964,746,5.003536218163535,5.0,0.003536218163538432
FogServer_4,43,4,Fog-4,fog,"[750, 0]",8000,64000,100000,279893,1.0,139.9465000000001,525,5.003332059523814,5.0,0.0033320595238091086
FogServer_1,44,1,Fog-1,fog,"[0, 0]",8000,64000,100000,70434,1.0,35.217000000000006,133,5.0033098684210495,5.0,0.0033098684210522197
FogServer_2,44,2,Fog-2,fog,"[250, 0]",8000,64000,100000,320355,1.0,160.17749999999992,597,5.003353800251259,5.0,0.0033538002512558647
FogServer_3,44,3,Fog-3,fog,"[500, 0]",8000,64000,100000,430123,1.0,215.06149999999968,764,5.003518676374342,5.0,0.00351867637434511
FogServer_4,44,4,Fog-4,fog,"[750, 0]",8000,64000,100000,288148,1.0,144.0740000000001,536,5.003359934701497,5.0,0.0033599347014921185
FogServer_1,45,1,Fog-1,fog,"[0, 0]",8000,64000,100000,72536,1.0,36.268,137,5.003309124087588,5.0,0.003309124087590829
FogServer_2,45,2,Fog-2,fog,"[250, 0]",8000,64000,100000,327064,1.0,163.53199999999993,611,5.003345581014732,5.0,0.0033455810147295355
FogServer_3,45,3,Fog-3,fog,"[500, 0]",8000,64000,100000,438717,1.0,219.3584999999997,780,5.003515360576918,5.0,0.003515360576922637
FogServer_4,45,4,Fog-4,fog,"[750, 0]",8000,64000,100000,295286,1.0,147.6430000000001,549,5.003361634790532,5.0,0.0033616347905278134
FogServer_1,46,1,Fog-1,fog,"[0, 0]",8000,64000,100000,75157,1.0,37.578500000000005,141,5.0033314273049605,5.0,0.003331427304964124
FogServer_2,46,2,Fog-2,fog,"[250, 0]",8000,64000,100000,334803,1.0,167.40149999999997,625,5.003348030000003,5.0,0.0033480299999995838
FogServer_3,46,3,Fog-3,fog,"[500, 0]",8000,64000,100000,447976,1.0,223.98799999999977,798,5.003508583959895,5.0,0.0035085839598993115
FogServer_4,46,4,Fog-4,fog,"[750, 0]",8000,64000,100000,302988,1.0,151.4940000000001,561,5.003375534759362,5.0,0.0033755347593578686
FogServer_1,47,1,Fog-1,fog,"[0, 0]",8000,64000,100000,76761,1.0,38.3805,145,5.0033086637931,5.0,0.003308663793103036
FogServer_2,47,2,Fog-2,fog,"[250, 0]",8000,64000,100000,341436,1.0,170.718,638,5.003344788401255,5.0,0.0033447884012535014
FogServer_3,47,3,Fog-3,fog,"[500, 0]",8000,64000,100000,458028,1.0,229.01399999999973,817,5.003503886168906,5.0,0.0035038861689102117
FogServer_4,47,4,Fog-4,fog,"[750, 0]",8000,64000,100000,309534,1.0,154.76700000000014,573,5.0033762434555005,5.0,0.003376243455496961
FogServer_1,48,1,Fog-1,fog,"[0, 0]",8000,64000,100000,79600,1.0,39.8,149,5.003338926174493,5.0,0.0033389261744962277
FogServer_2,48,2,Fog-2,fog,"[250, 0]",8000,64000,100000,348678,1.0,174.33899999999997,651,5.003347523041476,5.0,0.003347523041474237
FogServer_3,48,3,Fog-3,fog,"[500, 0]",8000,64000,100000,466997,1.0,233.49849999999972,835,5.003495486526942,5.0,0.0034954865269456715
FogServer_4,48,4,Fog-4,fog,"[750, 0]",8000,64000,100000,317392,1.0,158.69600000000017,586,5.003385153583619,5.0,0.003385153583617325
FogServer_1,49,1,Fog-1,fog,"[0, 0]",8000,64000,100000,81484,1.0,40.742000000000004,153,5.003328594771239,5.0,0.003328594771241415
FogServer_2,49,2,Fog-2,fog,"[250, 0]",8000,64000,100000,355306,1.0,177.65299999999993,664,5.00334437123494,5.0,0.003344371234939343
FogServer_3,49,3,Fog-3,fog,"[500, 0]",8000,64000,100000,476521,1.0,238.26049999999972,853,5.003491507913246,5.0,0.0034915079132469265
FogServer_4,49,4,Fog-4,fog,"[750, 0]",8000,64000,100000,323415,1.0,161.70750000000018,599,5.003374530467448,5.0,0.0033745304674453213
FogServer_1,50,1,Fog-1,fog,"[0, 0]",8000,64000,100000,83083,1.0,41.54150000000001,157,5.003307444267513,5.0,0.0033074442675155116
FogServer_2,50,2,Fog-2,fog,"[250, 0]",8000,64000,100000,362952,1.0,181.4759999999999,676,5.003355695266274,5.0,0.003355695266271772
FogServer_3,50,3,Fog-3,fog,"[500, 0]",8000,64000,100000,486483,1.0,243.24149999999975,871,5.003490836681975,5.0,0.0034908366819743054
FogServer_4,50,4,Fog-4,fog,"[750, 0]",8000,64000,100000,329371,1.0,164.68550000000016,611,5.0033691796235695,5.0,0.0033691796235675005
FogServer_1,51,1,Fog-1,fog,"[0, 0]",8000,64000,100000,85785,1.0,42.89250000000002,161,5.003330163043476,5.0,0.0033301630434778456
FogServer_2,51,2,Fog-2,fog,"[250, 0]",8000,64000,100000,367820,1.0,183.90999999999988,688,5.003341388081396,5.0,0.003341388081394934
FogServer_3,51,3,Fog-3,fog,"[500, 0]",8000,64000,100000,497211,1.0,248.60549999999972,889,5.003495577896513,5.0,0.003495577896512499
FogServer_4,51,4,Fog-4,fog,"[750, 0]",8000,64000,100000,336511,1.0,168.2555000000001,623,5.00337591292135,5.0,0.0033759129213478925
FogServer_1,52,1,Fog-1,fog,"[0, 0]",8000,64000,100000,87500,1.0,43.75000000000003,165,5.003314393939391,5.0,0.003314393939393526
FogServer_2,52,2,Fog-2,fog,"[250, 0]",8000,64000,100000,374427,1.0,187.21349999999987,701,5.003338329172613,5.0,0.0033383291726101416
FogServer_3,52,3,Fog-3,fog,"[500, 0]",8000,64000,100000,506943,1.0,253.47149999999974,906,5.003497123344372,5.0,0.003497123344370424
FogServer_4,52,4,Fog-4,fog,"[750, 0]",8000,64000,100000,343647,1.0,171.8235000000001,635,5.003382352362207,5.0,0.003382352362204301
FogServer_1,53,1,Fog-1,fog,"[0, 0]",8000,64000,100000,89961,1.0,44.98050000000003,169,5.0033269600591685,5.0,0.003326960059171183
FogServer_2,53,2,Fog-2,fog,"[250, 0]",8000,64000,100000,383139,1.0,191.56949999999983,715,5.003349117132871,5.0,0.0033491171328667163
FogServer_3,53,3,Fog-3,fog,"[500, 0]",8000,64000,100000,515161,1.0,257.58049999999974,923,5.003488359967497,5.0,0.0034883599674968564
FogServer_4,53,4,Fog-4,fog,"[750, 0]",8000,64000,100000,349952,1.0,174.97600000000008,646,5.003385758513934,5.0,0.0033857585139314655
FogServer_1,54,1,Fog-1,fog,"[0, 0]",8000,64000,100000,92505,1.0,46.25250000000003,173,5.003341943641615,5.0,0.0033419436416180807
FogServer_2,54,2,Fog-2,fog,"[250, 0]",8000,64000,100000,390634,1.0,195.31699999999992,730,5.003344469178086,5.0,0.003344469178081776
FogServer_3,54,3,Fog-3,fog,"[500, 0]",8000,64000,100000,525015,1.0,262.5074999999997,938,5.003498234275052,5.0,0.0034982342750528687
FogServer_4,54,4,Fog-4,fog,"[750, 0]",8000,64000,100000,356333,1.0,178.16650000000013,657,5.0033897735920885,5.0,0.003389773592084812
FogServer_1,55,1,Fog-1,fog,"[0, 0]",8000,64000,100000,95508,1.0,47.754000000000026,177,5.0033724576271155,5.0,0.0033724576271182242
FogServer_2,55,2,Fog-2,fog,"[250, 0]",8000,64000,100000,398312,1.0,199.15599999999992,745,5.003341543624165,5.0,0.003341543624160658
FogServer_3,55,3,Fog-3,fog,"[500, 0]",8000,64000,100000,532734,1.0,266.3669999999997,953,5.0034937959076595,5.0,0.0034937959076595856
FogServer_4,55,4,Fog-4,fog,"[750, 0]",8000,64000,100000,361507,1.0,180.75350000000014,668,5.003382363398206,5.0,0.0033823633982031686
FogServer_1,56,1,Fog-1,fog,"[0, 0]",8000,64000,100000,98253,1.0,49.12650000000002,181,5.0033927140883945,5.0,0.0033927140883973674
FogServer_2,56,2,Fog-2,fog,"[250, 0]",8000,64000,100000,406087,1.0,203.0434999999999,760,5.003339531250004,5.0,0.0033395312499995846
FogServer_3,56,3,Fog-3,fog,"[500, 0]",8000,64000,100000,542760,1.0,271.3799999999997,968,5.003504390495866,5.0,0.003504390495867331
FogServer_4,56,4,Fog-4,fog,"[750, 0]",8000,64000,100000,367927,1.0,183.96350000000018,679,5.003386662371137,5.0,0.003386662371133595
FogServer_1,57,1,Fog-1,fog,"[0, 0]",8000,64000,100000,100183,1.0,50.091500000000025,185,5.003384560810808,5.0,0.003384560810810389
FogServer_2,57,2,Fog-2,fog,"[250, 0]",8000,64000,100000,413382,1.0,206.69099999999986,775,5.003333725806456,5.0,0.0033337258064511975
FogServer_3,57,3,Fog-3,fog,"[500, 0]",8000,64000,100000,550979,1.0,275.48949999999974,982,5.003506740071281,5.0,0.0035067400712826577
FogServer_4,57,4,Fog-4,fog,"[750, 0]",8000,64000,100000,373433,1.0,186.7165000000002,691,5.003377650144721,5.0,0.0033776501447173755
FogServer_1,58,1,Fog-1,fog,"[0, 0]",8000,64000,100000,101718,1.0,50.85900000000002,189,5.003363690476188,5.0,0.003363690476190056
FogServer_2,58,2,Fog-2,fog,"[250, 0]",8000,64000,100000,420705,1.0,210.35249999999982,790,5.003328362341776,5.0,0.0033283623417717386
FogServer_3,58,3,Fog-3,fog,"[500, 0]",8000,64000,100000,558522,1.0,279.26099999999974,997,5.003501266298897,5.0,0.0035012662988962526
FogServer_4,58,4,Fog-4,fog,"[750, 0]",8000,64000,100000,380418,1.0,190.20900000000017,704,5.003377290482957,5.0,0.0033772904829541196
FogServer_1,59,1,Fog-1,fog,"[0, 0]",8000,64000,100000,103902,1.0,51.95100000000002,193,5.003364702072536,5.0,0.0033647020725384403
FogServer_2,59,2,Fog-2,fog,"[250, 0]",8000,64000,100000,429932,1.0,214.9659999999998,805,5.003337981366464,5.0,0.0033379813664592126
FogServer_3,59,3,Fog-3,fog,"[500, 0]",8000,64000,100000,568343,1.0,284.1714999999998,1013,5.003506558489635,5.0,0.003506558489634311
FogServer_4,59,4,Fog-4,fog,"[750, 0]",8000,64000,100000,386225,1.0,193.11250000000015,715,5.003376092657346,5.0,0.0033760926573422325
FogServer_1,60,1,Fog-1,fog,"[0, 0]",8000,64000,100000,104885,1.0,52.442500000000024,197,5.003327569796951,5.0,0.003327569796953899
FogServer_2,60,2,Fog-2,fog,"[250, 0]",8000,64000,100000,439165,1.0,219.58249999999978,820,5.00334729420732,5.0,0.0033472942073166576
FogServer_3,60,3,Fog-3,fog,"[500, 0]",8000,64000,100000,575795,1.0,287.89749999999987,1027,5.003504107838364,5.0,0.0035041078383637307
FogServer_4,60,4,Fog-4,fog,"[750, 0]",8000,64000,100000,392516,1.0,196.2580000000002,727,5.003374449793676,5.0,0.003374449793672203
FogServer_1,61,1,Fog-1,fog,"[0, 0]",8000,64000,100000,107764,1.0,53.882000000000026,201,5.003350870646762,5.0,0.00335087064676575
FogServer_2,61,2,Fog-2,fog,"[250, 0]",8000,64000,100000,449001,1.0,224.50049999999982,835,5.003360785928148,5.0,0.003360785928143295
FogServer_3,61,3,Fog-3,fog,"[500, 0]",8000,64000,100000,585774,1.0,292.8869999999998,1042,5.003513519673703,5.0,0.0035135196737039764
FogServer_4,61,4,Fog-4,fog,"[750, 0]",8000,64000,100000,398313,1.0,199.1565000000002,739,5.003368682341005,5.0,0.0033686823410009293
FogServer_1,62,1,Fog-1,fog,"[0, 0]",8000,64000,100000,109757,1.0,54.87850000000003,205,5.003346249999996,5.0,0.0033462499999995818
FogServer_2,62,2,Fog-2,fog,"[250, 0]",8000,64000,100000,456345,1.0,228.1724999999998,850,5.00335547794118,5.0,0.003355477941176053
FogServer_3,62,3,Fog-3,fog,"[500, 0]",8000,64000,100000,596134,1.0,298.0669999999998,1058,5.00352158553875,5.0,0.003521585538751924
FogServer_4,62,4,Fog-4,fog,"[750, 0]",8000,64000,100000,403698,1.0,201.84900000000022,751,5.003359670439417,5.0,0.0033596704394136903
FogServer_1,63,1,Fog-1,fog,"[0, 0]",8000,64000,100000,111573,1.0,55.78650000000004,209,5.003336513157891,5.0,0.00333651315789432
FogServer_2,63,2,Fog-2,fog,"[250, 0]",8000,64000,100000,465378,1.0,232.68899999999977,865,5.003362557803472,5.0,0.003362557803467789
FogServer_3,63,3,Fog-3,fog,"[500, 0]",8000,64000,100000,605465,1.0,302.73249999999973,1073,5.003526706663558,5.0,0.0035267066635596726
FogServer_4,63,4,Fog-4,fog,"[750, 0]",8000,64000,100000,408974,1.0,204.48700000000025,762,5.003354445538061,5.0,0.0033544455380573207
FogServer_1,64,1,Fog-1,fog,"[0, 0]",8000,64000,100000,113772,1.0,56.88600000000004,213,5.003338380281686,5.0,0.003338380281689724
FogServer_2,64,2,Fog-2,fog,"[250, 0]",8000,64000,100000,473716,1.0,236.85799999999975,880,5.003364460227275,5.0,0.0033644602272723083
FogServer_3,64,3,Fog-3,fog,"[500, 0]",8000,64000,100000,614980,1.0,307.48999999999967,1088,5.003532743566172,5.0,0.0035327435661760306
FogServer_4,64,4,Fog-4,fog,"[750, 0]",8000,64000,100000,415911,1.0,207.9555000000003,774,5.003358454457369,5.0,0.003358454457363918
FogServer_1,65,1,Fog-1,fog,"[0, 0]",8000,64000,100000,114978,1.0,57.48900000000003,217,5.003311578341011,5.0,0.003311578341013411
FogServer_2,65,2,Fog-2,fog,"[250, 0]",8000,64000,100000,480891,1.0,240.44549999999975,894,5.003361933724836,5.0,0.003361933724831796
FogServer_3,65,3,Fog-3,fog,"[500, 0]",8000,64000,100000,622948,1.0,311.47399999999965,1103,5.003529850407973,5.0,0.0035298504079778015
FogServer_4,65,4,Fog-4,fog,"[750, 0]",8000,64000,100000,421912,1.0,210.95600000000027,787,5.00335063532402,5.0,0.003350635324014825
FogServer_1,66,1,Fog-1,fog,"[0, 0]",8000,64000,100000,117837,1.0,58.91850000000003,221,5.003332494343888,5.0,0.0033324943438909856
FogServer_2,66,2,Fog-2,fog,"[250, 0]",8000,64000,100000,488439,1.0,244.21949999999975,908,5.003362052588107,5.0,0.003362052588105308
FogServer_3,66,3,Fog-3,fog,"[500, 0]",8000,64000,100000,630928,1.0,315.4639999999996,1119,5.003523949955312,5.0,0.003523949955316809
FogServer_4,66,4,Fog-4,fog,"[750, 0]",8000,64000,100000,426951,1.0,213.47550000000024,799,5.003339729349191,5.0,0.003339729349186062
FogServer_1,67,1,Fog-1,fog,"[0, 0]",8000,64000,100000,121402,1.0,60.70100000000003,226,5.003357356194687,5.0,0.003357356194689845
FogServer_2,67,2,Fog-2,fog,"[250, 0]",8000,64000,100000,497254,1.0,248.62699999999978,921,5.003374416395223,5.0,0.003374416395222163
FogServer_3,67,3,Fog-3,fog,"[500, 0]",8000,64000,100000,638330,1.0,319.1649999999996,1134,5.003518132716045,5.0,0.003518132716048944
FogServer_4,67,4,Fog-4,fog,"[750, 0]",8000,64000,100000,435042,1.0,217.52100000000024,811,5.003352666461164,5.0,0.00335266646115864
FogServer_1,68,1,Fog-1,fog,"[0, 0]",8000,64000,100000,124762,1.0,62.38100000000002,231,5.003375595238093,5.0,0.0033755952380948155
FogServer_2,68,2,Fog-2,fog,"[250, 0]",8000,64000,100000,504129,1.0,252.06449999999978,935,5.003369846256686,5.0,0.003369846256684072
FogServer_3,68,3,Fog-3,fog,"[500, 0]",8000,64000,100000,646152,1.0,323.0759999999996,1149,5.003514751958222,5.0,0.0035147519582241033
FogServer_4,68,4,Fog-4,fog,"[750, 0]",8000,64000,100000,440822,1.0,220.4110000000002,823,5.003347676184695,5.0,0.0033476761846897357
FogServer_1,69,1,Fog-1,fog,"[0, 0]",8000,64000,100000,126573,1.0,63.286500000000025,235,5.003366303191486,5.0,0.00336630319148894
FogServer_2,69,2,Fog-2,fog,"[250, 0]",8000,64000,100000,510318,1.0,255.15899999999976,948,5.003364438291143,5.0,0.0033644382911388214
FogServer_3,69,3,Fog-3,fog,"[500, 0]",8000,64000,100000,656203,1.0,328.10149999999965,1165,5.003520402360512,5.0,0.003520402360514581
FogServer_4,69,4,Fog-4,fog,"[750, 0]",8000,64000,100000,449270,1.0,224.6350000000002,834,5.003366831534776,5.0,0.0033668315347717575
FogServer_1,70,1,Fog-1,fog,"[0, 0]",8000,64000,100000,129171,1.0,64.58550000000002,239,5.003377902719663,5.0,0.003377902719664849
FogServer_2,70,2,Fog-2,fog,"[250, 0]",8000,64000,100000,517495,1.0,258.7474999999997,961,5.003365602237259,5.0,0.0033656022372524417
FogServer_3,70,3,Fog-3,fog,"[500, 0]",8000,64000,100000,664536,1.0,332.2679999999997,1179,5.00352277353689,5.0,0.0035227735368952334
FogServer_4,70,4,Fog-4,fog,"[750, 0]",8000,64000,100000,457689,1.0,228.8445000000002,847,5.003377280106261,5.0,0.003377280106256953
FogServer_1,71,1,Fog-1,fog,"[0, 0]",8000,64000,100000,131210,1.0,65.60500000000003,242,5.003388688016527,5.0,0.003388688016528501
FogServer_2,71,2,Fog-2,fog,"[250, 0]",8000,64000,100000,524106,1.0,262.05299999999966,975,5.00335965384616,5.0,0.003359653846153428
FogServer_3,71,3,Fog-3,fog,"[500, 0]",8000,64000,100000,672913,1.0,336.45649999999966,1195,5.003519419456062,5.0,0.0035194194560665046
FogServer_4,71,4,Fog-4,fog,"[750, 0]",8000,64000,100000,464158,1.0,232.07900000000024,860,5.003373241279074,5.0,0.003373241279069342
FogServer_1,72,1,Fog-1,fog,"[0, 0]",8000,64000,100000,133259,1.0,66.62950000000002,246,5.003385645325201,5.0,0.0033856453252028274
FogServer_2,72,2,Fog-2,fog,"[250, 0]",8000,64000,100000,531198,1.0,265.59899999999965,988,5.0033603112348235,5.0,0.0033603112348173955
FogServer_3,72,3,Fog-3,fog,"[500, 0]",8000,64000,100000,683063,1.0,341.5314999999997,1211,5.003525304500407,5.0,0.0035253045004124406
FogServer_4,72,4,Fog-4,fog,"[750, 0]",8000,64000,100000,470285,1.0,235.14250000000027,872,5.003370735378445,5.0,0.0033707353784399423
FogServer_1,73,1,Fog-1,fog,"[0, 0]",8000,64000,100000,136109,1.0,68.05450000000002,250,5.003402724999998,5.0,0.0034027249999995734
FogServer_2,73,2,Fog-2,fog,"[250, 0]",8000,64000,100000,538329,1.0,269.16449999999975,1001,5.003361195054952,5.0,0.003361195054944637
FogServer_3,73,3,Fog-3,fog,"[500, 0]",8000,64000,100000,692306,1.0,346.15299999999974,1227,5.003526416055412,5.0,0.0035264160554192812
FogServer_4,73,4,Fog-4,fog,"[750, 0]",8000,64000,100000,475332,1.0,237.6660000000003,885,5.003356864406783,5.0,0.0033568644067792385
FogServer_1,74,1,Fog-1,fog,"[0, 0]",8000,64000,100000,138249,1.0,69.12450000000003,254,5.0034017962598405,5.0,0.0034017962598420935
FogServer_2,74,2,Fog-2,fog,"[250, 0]",8000,64000,100000,545971,1.0,272.9854999999997,1015,5.003361890394098,5.0,0.003361890394088251
FogServer_3,74,3,Fog-3,fog,"[500, 0]",8000,64000,100000,700280,1.0,350.13999999999976,1243,5.003521118262262,5.0,0.0035211182622682633
FogServer_4,74,4,Fog-4,fog,"[750, 0]",8000,64000,100000,482941,1.0,241.47050000000033,898,5.003361226336305,5.0,0.0033612263363024726
FogServer_1,75,1,Fog-1,fog,"[0, 0]",8000,64000,100000,140356,1.0,70.17800000000003,258,5.003400096899223,5.0,0.0034000968992243803
FogServer_2,75,2,Fog-2,fog,"[250, 0]",8000,64000,100000,552241,1.0,276.1204999999998,1029,5.003354233479115,5.0,0.0033542334791055103
FogServer_3,75,3,Fog-3,fog,"[500, 0]",8000,64000,100000,709352,1.0,354.6759999999997,1259,5.003521405877673,5.0,0.003521405877680258
FogServer_4,75,4,Fog-4,fog,"[750, 0]",8000,64000,100000,487887,1.0,243.94350000000037,910,5.003350872252749,5.0,0.003350872252746831
FogServer_1,76,1,Fog-1,fog,"[0, 0]",8000,64000,100000,142058,1.0,71.02900000000002,262,5.003388788167936,5.0,0.0033887881679385066
FogServer_2,76,2,Fog-2,fog,"[250, 0]",8000,64000,100000,560182,1.0,280.09099999999984,1044,5.003353579980853,5.0,0.0033535799808424942
FogServer_3,76,3,Fog-3,fog,"[500, 0]",8000,64000,100000,717299,1.0,358.64949999999965,1274,5.003518931514908,5.0,0.0035189315149132174
FogServer_4,76,4,Fog-4,fog,"[750, 0]",8000,64000,100000,494711,1.0,247.3555000000004,922,5.003353518167031,5.0,0.003353518167027778
FogServer_1,77,1,Fog-1,fog,"[0, 0]",8000,64000,100000,143913,1.0,71.95650000000002,266,5.003381414473682,5.0,0.0033814144736837868
FogServer_2,77,2,Fog-2,fog,"[250, 0]",8000,64000,100000,567667,1.0,283.83349999999984,1059,5.003350253777158,5.0,0.0033502537771478353
FogServer_3,77,3,Fog-3,fog,"[500, 0]",8000,64000,100000,726079,1.0,363.03949999999963,1289,5.003520553723812,5.0,0.0035205537238164712
FogServer_4,77,4,Fog-4,fog,"[750, 0]",8000,64000,100000,500489,1.0,250.24450000000041,934,5.003349096627413,5.0,0.0033490966274085723
FogServer_1,78,1,Fog-1,fog,"[0, 0]",8000,64000,100000,146472,1.0,73.23600000000002,270,5.003390555555554,5.0,0.0033905555555551305
FogServer_2,78,2,Fog-2,fog,"[250, 0]",8000,64000,100000,575981,1.0,287.99049999999994,1074,5.003351844739301,5.0,0.0033518447392919476
FogServer_3,78,3,Fog-3,fog,"[500, 0]",8000,64000,100000,735165,1.0,367.5824999999997,1304,5.003523605253061,5.0,0.003523605253067044
FogServer_4,78,4,Fog-4,fog,"[750, 0]",8000,64000,100000,508217,1.0,254.10850000000042,946,5.003357670454549,5.0,0.0033576704545450324
FogServer_1,79,1,Fog-1,fog,"[0, 0]",8000,64000,100000,148466,1.0,74.23300000000002,274,5.0033865419708015,5.0,0.0033865419708024947
FogServer_2,79,2,Fog-2,fog,"[250, 0]",8000,64000,100000,585906,1.0,292.9529999999999,1089,5.003362637741054,5.0,0.003362637741046413
FogServer_3,79,3,Fog-3,fog,"[500, 0]",8000,64000,100000,743654,1.0,371.8269999999997,1320,5.003521089015145,5.0,0.0035210890151510734
FogServer_4,79,4,Fog-4,fog,"[750, 0]",8000,64000,100000,512881,1.0,256.4405000000004,957,5.0033495363113945,5.0,0.003349536311389339
FogServer_1,80,1,Fog-1,fog,"[0, 0]",8000,64000,100000,151368,1.0,75.68400000000003,278,5.003403057553954,5.0,0.003403057553956408
FogServer_2,80,2,Fog-2,fog,"[250, 0]",8000,64000,100000,594057,1.0,297.0284999999999,1104,5.003363094429355,5.0,0.0033630944293474062
